Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20220216,HD,HOUSING & DEVELOPMENT,HD 0200,"THIRD PARTY TRANSFER PROGRAMS, LL #37, CITYWIDE",C,2023,"21,060,591","46,482,000","47,412,000","50,882,000"
20220216,HD,HOUSING & DEVELOPMENT,HD 0201,"ASSISTED LIVING AND SENIOR HOUSING, CITYWIDE",C,2023,"156,023,119","27,360,000","59,461,000","72,529,000"
20220216,HD,HOUSING & DEVELOPMENT,HD 0207,"HUD MULTI-FAMILY PROGRAM, CITYWIDE",C,2023,0,0,0,"32,489,742"
20220216,HD,HOUSING & DEVELOPMENT,HD 0212,LOW INCOME RENTAL PROGRAM,C,2023,"101,278,949","293,281,000","280,000,000","334,152,000"
20220216,HD,HOUSING & DEVELOPMENT,HD 0213,MIXED INCOME RENTAL - LOW,C,2023,"79,034,694","184,764,000","97,256,000","137,025,000"
20220216,HD,HOUSING & DEVELOPMENT,HD 0215,MULTIFAMILY HOMEOWNERSHIP PROGRAM,C,2023,0,0,"641,623","1,539,000"
20220216,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,C,2023,"100,743,799","192,046,000","212,149,000","231,988,000"
20220216,HD,HOUSING & DEVELOPMENT,HD 0223,"SMALL HOMES DEVELOPMENT, LARGE SITES",C,2023,0,0,0,"969,000"
20220216,HH,HOMELESS SERVICES,HH 0105,PURCHASE OF EQUIPMENT FOR USE BY THE DEPARTMENT OF HOMELESS SERVICES,C,2023,0,"1,465,544","2,713,000","4,510,000"
20220216,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,C,2023,0,"54,225,548","69,141,000","62,354,000"
20220216,HH,HOMELESS SERVICES,HH 0115,CONGREGATE FACILITIES FOR HOMELESS FAMILIES,C,2023,"5,941,112","17,935,000","28,406,000","19,297,000"
20220216,HL,HEALTH,HL KN023,AMERICAN RED CROSS IN GREATER NEW YORK,C,2023,0,0,0,50
20220216,HL,HEALTH,HL QN201,NEW YORK BLOOD CENTER,C,2023,0,0,0,450
20220216,HL,HEALTH,HL QN305,NEW YORK AND PRESBYTERIAN HOSPITAL,C,2023,0,195,0,0
20220216,HL,HEALTH,HL RN404,STATEN ISLAND UNIVERSITY HOSPITAL,C,2023,"1,052",0,0,0
20220216,HL,HEALTH,HL XN267,MONTEFIORE HOSPITAL,C,2023,"141,000",0,0,0
20220216,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",C,2023,"335,100,036","76,836,000","84,859,000","41,113,000"
20220216,HL,HEALTH,HL 0083,"IMPROVEMENTS TO MEDICAL EXAMINER FACILITIES, CITYWIDE",C,2023,"4,633,195","4,199,000","11,281,000","7,161,000"
20220216,HN,HIGHER EDUCATION,HN K001,"MEDGAR EVERS COLLEGE, BROOKLYN",C,2023,0,352,0,0
20220216,HN,HIGHER EDUCATION,HN K300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, BROOKLYN",C,2023,0,0,607,0
20220216,HN,HIGHER EDUCATION,HN M005,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, MANHATTAN",C,2023,0,0,381,0
20220216,HN,HIGHER EDUCATION,HN Q300,"CONSTRUCTION, IMPROVEMENTS TO CUNY SENIOR COLLEGES AND LAW SCHOOLS, QN",C,2023,0,0,327,0
20220216,HN,HIGHER EDUCATION,HN 0206,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, CITYWIDE",C,2023,0,"35,616,320","45,207,000","51,772,000"
20220216,HN,HIGHER EDUCATION,HN 0300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, CITYWIDE",C,2023,"25,711,000","4,047,000","10,000","13,505,000"
20220216,HO,HEALTH & HOSPITALS CORP.,HO K001,"HOSPITALS, IMPROVEMENTS, BROOKLYN",C,2023,0,"1,000",0,0
20220216,HO,HEALTH & HOSPITALS CORP.,HO 0214,"HOSPITALS, IMPROVEMENTS",C,2023,"343,827,712","323,767,000","213,398,000","282,164,000"
20220216,HO,HEALTH & HOSPITALS CORP.,HO 0341,"CORRECTIONAL HEALTH SERVICES, IMPROVEMENTS",C,2023,"173,000,000","269,571,000",0,0
20220216,HO,HEALTH & HOSPITALS CORP.,HO 0410,"EMERGENCY MEDICAL SERVICES, EQUIPMENT",C,2023,"37,554,326","27,856,000","34,967,000","38,339,000"
20220216,HR,HUMAN RESOURCES,HR MN833,CENTER FOR ALTERNATIVE SENTENCING AND EMPLOYMENT SERVICES,C,2023,0,0,274,0
20220216,HR,HUMAN RESOURCES,HR QN942,EMERALD ISLE IMMIGRATION CENTER INC.,C,2023,122,0,0,0
20220216,HR,HUMAN RESOURCES,HR 0025,IMPROVEMENTS OF STRUCTURES FOR USE BY DEPARTMENT OF SOCIAL SERVICES,C,2023,0,"1,295,106","33,773,000","3,299,000"
20220216,HR,HUMAN RESOURCES,HR 0109,PURCHASE OF EQUIPMENT FOR USE BY HUMAN RESOURCES,C,2023,"4,000","220,000","192,000","146,000"
20220216,HR,HUMAN RESOURCES,HR 0110,COMMUNICATION SYSTEM DEVELOPMENT,C,2023,"19,207,401","1,170,000","93,000","3,103,000"
20220216,HR,HUMAN RESOURCES,HR 0120,COMPUTER EQUIPMENT,C,2023,"26,494,385","6,632,000","4,766,000","12,767,000"
20220216,HW,HIGHWAYS,HW Q001,"CON & RECON OF HWYS & STS, QUEENS",C,2023,0,0,"208,221","154,000"
20220216,HW,HIGHWAYS,HW 0001,"CONSTRUCTION, RECONSTRUCTION OF HIGHWAYS, RESURFACING OF STREETS",C,2023,"8,246,497","19,099,000","36,891,000","219,003,000"
20220216,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",C,2023,0,"48,469,653","58,133,000","230,409,000"
20220216,HW,HIGHWAYS,HW 0001M,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS ETC., MANHATTAN",C,2023,"28,196,121","17,757,000","28,340,000","87,859,000"
20220216,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",C,2023,0,"29,069,688","138,417,000","267,837,000"
20220216,HW,HIGHWAYS,HW 0001R,"CONSTRUCTION AND RECONSTRUCTION OF HIGHWAYS, ETC., S.I.",C,2023,0,"8,138,524","49,055,000","14,603,000"
20220216,HW,HIGHWAYS,HW 0001X,"HIGHWAY REPAVING, BRONX",C,2023,"9,404,191","33,744,000","63,309,000","34,450,000"
20220216,HW,HIGHWAYS,HW 0002M,"RESURFACING OF STREETS, MANHATTAN",C,2023,0,"61,564,002","73,777,000","75,946,000"
20220216,HW,HIGHWAYS,HW 0003,IMPROVEMENTS TO HIGHWAY DEPARTMENT FACILITIES,C,2023,"145,773,284","106,060,000","7,739,000","63,356,000"
20220216,HW,HIGHWAYS,HW 0061,LAND ACQUISITION FOR STREETS & SEWERS,C,2023,0,"9,642,761","15,576,000","1,000,000"
20220216,HW,HIGHWAYS,HW 0121,"GRADE AND PAVE SOUTH JAMAICA AREA, ETC.",C,2023,0,"27,767,000",0,0
20220216,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,C,2023,"94,828,467","253,504,000","414,748,000","407,569,000"
20220216,HW,HIGHWAYS,HW 0211,REHABILITATION OF STEP STREETS,C,2023,0,"1,117,019","12,379,000",0
20220216,HW,HIGHWAYS,HW 0274,"GRADE, PAVE, ETC. BROOKVILLE BOULEVARD, ETC.",C,2023,0,"31,252,829","1,500,000",0
20220216,HW,HIGHWAYS,HW 0348,"ENGR., ARCH., ADMIN. COSTS FOR HIGHWAY OPERATIONS CAPITAL PROJECTS",C,2023,0,0,"9,787,147","4,103,000"
20220216,HW,HIGHWAYS,HW 0349,REPAVING & RESURFACING STREETS- INHOUSE FORCES,C,2023,"1,060,079","200,567,000","206,708,000","212,962,000"
20220216,HW,HIGHWAYS,HW 0384,"REHABILITATION OF THE 47TH AND 49TH STREET BRIDGES, QUEENS",C,2023,0,"199,999",0,0
20220216,HW,HIGHWAYS,HW 0662,"RECON. STS. WITHIN AREA BOUNDED BY SO. CONDUIT AVE., ETC., QUEENS",C,2023,0,0,0,"4,352,000"
20220216,HW,HIGHWAYS,HW 0700,RECONSTRUCTION COLUMBIA ST. FROM ATLANTIC AVE. TO HAMILTON AVE BKLYN.,C,2023,"926,485",0,0,0
20220216,HW,HIGHWAYS,HW 0710,RECONSTRUCTION OF PELHAM PARKWAY,C,2023,0,"998,233","2,250,000",0
20220216,HW,HIGHWAYS,HW 0724,"RECONSTRUCTION OF BROOKVILLE BOULEVARD, QUEENS",C,2023,0,0,"6,257,408",0
20220216,HW,HIGHWAYS,HW 0796,"RECONSTRUCTION OF SCHENCK AVENUE, BROOKLYN",C,2023,0,"255,000",0,0
20220216,HW,HIGHWAYS,HW 0876,"RECONSTRUCTION OF WYCKOFF AVENUE, BROOKLYN",C,2023,0,0,"13,020,648",0
20220216,HW,HIGHWAYS,HW 0919,"RECONSTRUCTION OF BLOOMINGDALE ROAD, STATEN ISLAND",C,2023,0,"144,998",0,0
20220216,HW,HIGHWAYS,HW 0944,"PRIVATE PORTION FOR HIGHWAY PROJECTS, CITYWIDE",C,2023,"831,999",0,0,0
20220216,HW,HIGHWAYS,HW 0988,"HAZARD ELIMINATION PROGRAM, CITY WIDE",C,2023,"18,541,710","7,580,000","16,125,000","23,000,000"
20220216,HW,HIGHWAYS,HW 1132,"RECONSTRUCTION OF MCLEAN AVENUE, STATEN ISLAND",C,2023,"1,117,763",0,0,0
20220216,HW,HIGHWAYS,HW 1140,"RECONST. ARTHUR KILL RD., W/O BLOOMNGDALE RD. TO BENTLEY ST., S.I.",C,2023,0,0,"15,335,999",0
20220216,HW,HIGHWAYS,HW 1148,"RECONSTRUCT JEWEL STREET AREA, BROOKLYN",C,2023,0,0,0,"27,760,000"
20220216,HW,HIGHWAYS,HW 1672,GRAND CONCOURSE- LOU GEHRIG PLAZA,C,2023,0,0,"172,036",0
20220216,HW,HIGHWAYS,HW 1684,"CONSTRUCTION OF STREETS, MALLS, SQUARES, TRIANGLES, PLANYC",C,2023,"38,708,619","61,856,000","57,868,000","40,200,000"
20220216,L,NEW YORK RESEARCH LIBRARY,L  0101,NYPL RESEARCH LIBRARIES - SYSTEM WIDE,C,2023,0,0,0,"98,908"
20220216,LB,BROOKLYN PUBLIC LIBRARY,LB 0104,"CONSTRUCTION, SITE ACQUISITION AND F&E TO BRANCH LIBRARIES, BROOKLYN",C,2023,0,0,"55,404,513","24,828,000"
20220216,LB,BROOKLYN PUBLIC LIBRARY,LB 0108,"CONSTRUCTION, SITE ACQUISITION AND F&E TO BRANCH LIBRARIES, BROOKLYN",C,2023,0,0,"1,702,000",0
20220216,LN,NEW YORK PUBLIC LIBRARY,LN 0008,"CONS, SITE AQUISITION AND F&E FOR NYPL FACILITIES CITYWIDE",C,2023,"24,499,874","25,976,000","5,167,000","11,227,000"
20220216,LN,NEW YORK PUBLIC LIBRARY,LN 0101M,"CONS, SITE AQUISITION & F&E, ALL NYPL FACILITIES, MAN. & SYSTEMWIDE",C,2023,0,0,0,"203,562"
20220216,LN,NEW YORK PUBLIC LIBRARY,LN 0101X,"CONS, SITE AQUISITION & F&E, ALL NYPL FACILITIES, BX. & SYSTEMWIDE",C,2023,"1,878,947","107,000",0,"17,000"
20220216,LQ,QUEENS BOROUGH PUB. LIB.,LQ Q122,"CON, RECON, IMPVTS, ACQ, OUTFIT AND EQUIP, BRANCH LIBRARIES, QNS",C,2023,0,0,"1,954,076",0
20220216,LQ,QUEENS BOROUGH PUB. LIB.,LQ 0122,"IMPROVEMENT OF BRANCHES INCLUDING FURNITURE AND EQUIPMENT, QUEENS",C,2023,0,0,"11,377,773","105,214,000"
20220216,P,PARKS,P  M245,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, MAN.",C,2023,0,0,0,"4,734"
20220216,P,PARKS,P  Q003,"MISCELLANEOUS PARKS, PLAYGROUNDS AND STRUCTURES: QUEENS",C,2023,0,"45,099",0,0
20220216,P,PARKS,P  Q126,"FRANK GOLDEN PARK, QUEENS",C,2023,"8,814",0,0,0
20220216,P,PARKS,P  Q245,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, QUEENS",C,2023,0,0,0,"2,986,417"
20220216,P,PARKS,P  Q771,"FOREST PARK RECONSTRUCTION, QUEENS",C,2023,"142,390",0,0,0
20220216,P,PARKS,P  Q847,"RECONSTRUCTION OF ROY WILKINS PARK, QUEENS",C,2023,0,0,"663,036",0
20220216,P,PARKS,P  X003,"PURCHASE OF EQUIPMENT FOR THE DEPT. OF PARKS AND RECREATION, THE BRONX",C,2023,0,0,0,758
20220216,P,PARKS,P  0007,CONEY ISLAND BOARDWALK IMPROVEMENTS,C,2023,0,"2,249,998",0,"5,750,000"
20220216,P,PARKS,P  0013,FLUSHING MEADOW PARK DEVELOPMENT,C,2023,0,"10,868,602",0,0
20220216,P,PARKS,P  0056,ACQUISITION OF PROPERTY FOR PLAYGROUNDS AND PARKS,C,2023,0,0,0,"6,622,000"
20220216,P,PARKS,P  0245K,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRKLYN",C,2023,0,0,"42,841,218","34,065,000"
20220216,P,PARKS,P  0245M,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, MAN.",C,2023,0,"11,655,503","4,390,000","14,970,000"
20220216,P,PARKS,P  0245Q,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, QUEENS",C,2023,0,"3,022,346","30,776,000","210,402,000"
20220216,P,PARKS,P  0245X,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRONX",C,2023,0,0,0,"1,978,990"
20220216,P,PARKS,P  0501,CITYWIDE WATERFRONT INFRASTRUCTURE PROGRAM,C,2023,0,0,"18,935,482","19,118,000"
20220216,P,PARKS,P  0505,COMFORT STATIONS AND BUILDINGS CITYWIDE,C,2023,0,0,0,"1,315,768"
20220216,P,PARKS,P  0506,RECREATION CENTER AND NATURE CENTERS CITYWIDE,C,2023,0,"67,655,850","56,071,000","283,482,000"
20220216,P,PARKS,P  0508,DPR OWNED BRIDGES CITYWIDE,C,2023,0,0,"188,187,213","363,493,000"
20220216,P,PARKS,P  0510,"SYNTHETIC TURF FIELDS, CITYWIDE",C,2023,0,"2,323,814","6,479,000","800,000"
20220216,P,PARKS,P  0568,"SAINT MARY'S PARK, REHABILITATION",C,2023,0,0,"178,795",0
20220216,P,PARKS,P  0632,"NEW SWIMMING POOL, STATEN ISLAND",C,2023,0,0,0,"5,000,000"
20220216,P,PARKS,P  0704,CONSTRUCTION AND RECONSTRUCTION OF DEPARTMENTAL FACILITIES,C,2023,0,0,0,"34,680,000"
20220216,P,PARKS,P  0705,CONSTRUCTION AND RECONSTRUCTION RELATED TO PLANYC,C,2023,"485,040",0,"74,000",0
20220216,P,PARKS,P  0715,"ORCHARD BEACH, EXPANSION",C,2023,"10,154,000",0,"34,000,000",0
20220216,P,PARKS,P  0801,CLAREMONT PARK REHABILITATION,C,2023,0,0,"1,450,000",0
20220216,P,PARKS,P  0822,"STREET AND PARK TREE PLANTING, CITYWIDE",C,2023,0,0,"45,801,488","10,851,000"
20220216,P,PARKS,P  0848,ASTORIA PARK REHABILIATATION.,C,2023,0,0,"728,390","2,510,000"
20220216,P,PARKS,P  0861,RENOVATION OF FORT WASHINGTON PARK,C,2023,774,0,0,0
20220216,P,PARKS,P  0896,"REHABILITATION OF UPPER HIGHLAND PARK, QUEENS",C,2023,0,"620,259","1,338,000",0
20220216,P,PARKS,P  0931,"COMMUNICATION SYSTEM DEVELOPMENT, CITY-WIDE",C,2023,0,0,"293,430","191,000"
20220216,P,PARKS,P  0933,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF PARKS AND RECREATION,C,2023,0,0,0,"30,925,062"
20220216,P,PARKS,P  0938,"EVERGREEN PARK, RECONSTRUCTION, QUEENS",C,2023,0,0,0,"499,999"
20220216,P,PARKS,P  0950,COMPUTER EQUIPMENT,C,2023,0,0,"7,218,914","17,092,000"
20220216,P,PARKS,P  1008,"RECONST., INTERMEDIATE POOLS, EQUIPMENT, AND BATHHOUSES",C,2023,0,"8,752,000","7,423,000","12,146,000"
20220216,P,PARKS,P  1018,"PARK IMPROVEMENTS, ALL BOROUGHS.",C,2023,0,"131,223,528","147,768,000","767,581,000"
20220216,P,PARKS,P  1095,"BARRIER RECONSTRUCTION, CITYWIDE",C,2023,"18,138,138",0,"5,390,000",0
20220216,P,PARKS,P  1130,"CONSTRUCT AND RECONSTRUCT SHORE PKWY BIKE PATHS, BROOKLYN",C,2023,0,0,0,"34,500"
20220216,P,PARKS,P  1141,"GRAND ARMY PLAZA RECONSTRUCTION, BROOKLYN",C,2023,0,"664,000",0,0
20220216,P,PARKS,P  1245,"RECONSTRUCTION, WATERFRONT PARKS & PLAYGROUNDS, CITY WIDE",C,2023,0,"3,287,849","2,313,000","24,049,000"
20220216,P,PARKS,P  1246,HUDSON RIVER TRUST,C,2023,"90,509",0,"4,609,000",0
20220216,P,PARKS,P  1249,"CONSTRUCTION & RECONSTRUCTION OF ROOFING SYSTEMS, CITYWIDE",C,2023,0,"1,371,183","1,398,000","3,929,000"
20220216,P,PARKS,P  1250,"RECONSTRUCTION/REPLACEMENT OF HVAC AND BOILERS, CITYWIDE",C,2023,0,"19,023,974","11,912,000","17,302,000"
20220216,P,PARKS,P  1300,"IMPROVEMENTS TO CENTRAL PARK, MANHATTAN",C,2023,"7,187,958",0,"425,000","13,528,000"
20220216,P,PARKS,P  1326,HIGH LINE PARK,C,2023,"247,544",0,"4,697,000",0
20220216,P,PARKS,P  1327,SPRING CREEK AND FRESH CREEK PARKS,C,2023,0,0,163,0
20220216,P,PARKS,P  1329,RETAINING WALLS AND SEAWALLS,C,2023,0,0,"877,849","13,910,000"
20220216,PO,POLICE,PO M185,"PURCHASE AND INSTALLATION OF EQUIPMENT, MANHATTAN",C,2023,219,0,0,0
20220216,PO,POLICE,PO Q185,"PURCHASE AND INSTALLATION OF EQUIPMENT, QUEENS",C,2023,36,0,0,0
20220216,PO,POLICE,PO 0002,"CONSTRUCTION OF A NEW 116th PRECINCT STATION HOUSE, QUEENS",C,2023,0,613,0,0
20220216,PO,POLICE,PO 0046,ULTRA HIGH FREQUENCY RADIO TELEPHONE EQUIPMENT,C,2023,"25,582,128","16,000,000","741,000","27,592,000"
20220216,PO,POLICE,PO 0079,"IMPROVEMENTS TO POLICE DEPARTMENT PROPERTY, CITYWIDE",C,2023,"99,405,053","46,644,000","268,729,000","54,671,000"
20220216,PO,POLICE,PO 0111,MARINE LAUNCHES FOR HARBOR UNIT,C,2023,0,0,0,"3,617,200"
20220216,PO,POLICE,PO 0141,NEW 40TH PRECINCT STATION HOUSE,C,2023,"350,563",0,0,0
20220216,PO,POLICE,PO 0163,ACQUISITION AND INSTALLATION OF COMPUTER EQUIPMENT,C,2023,"10,964,720","3,848,000","14,359,000","59,954,000"
20220216,PO,POLICE,PO 0185,"VEHICLES OF AT LEAST $35,000 AFTER NOVEMBER 1, 1999",C,2023,0,0,"28,854,538","32,672,000"
20220216,PO,POLICE,PO 0187,PURCHASE OF NEW EQUIPMENT FOR POLICE DPT. USE,C,2023,0,0,0,"4,488,252"
20220216,PU,"RESILIENCY, TECHNOLOGY & EQUIP.",PU 0016,"PURCHASE OF ELECTRONIC DATA PROCESSING SOFTWARE, HARDWARE AND INFRA.",C,2023,"26,771,596","162,257,000","176,589,000","219,477,000"
20220216,PU,"RESILIENCY, TECHNOLOGY & EQUIP.",PU 0016A,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIPMENT FOR FISA,C,2023,"2,798,416","9,305,000","12,164,000","9,635,000"
20220216,PU,"RESILIENCY, TECHNOLOGY & EQUIP.",PU 0025,ENERGY EFFICIENCY AND SUSTAINABILITY,C,2023,"267,098,842","200,000,000","200,038,000","175,361,000"
20220216,PU,"RESILIENCY, TECHNOLOGY & EQUIP.",PU 0100,CITYWIDE RESILIENCY MEASURES,C,2023,0,"419,442,245","584,248,000","158,015,000"
20220216,PU,"RESILIENCY, TECHNOLOGY & EQUIP.",PU 0200,CITYWIDE AGENCY FACILITY AND OPERATIONAL PROTECTIVE MEASURES,C,2023,0,0,"116,040,713","13,386,000"
20220216,PV,CULTURAL INSTITUTIONS,PV KN028,ISSUE PROJECT ROOM,C,2023,0,0,0,"1,231"
20220216,PV,CULTURAL INSTITUTIONS,PV KN053,BILLIE HOLIDAY THEATER,C,2023,0,0,471,0
20220216,PV,CULTURAL INSTITUTIONS,PV KN767,"ROOFTOP FILMS, INC",C,2023,0,101,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV K262,"BROOKLYN CHILDREN'S MUSEUM, IMPROVEMENTS",C,2023,0,0,0,129
20220216,PV,CULTURAL INSTITUTIONS,PV MN143,ELAINE KAUFMAN CULTURAL CENTER,C,2023,0,"60,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV MN222,JOYCE THEATER,C,2023,"40,000",0,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV MN354,ROUNDABOUT THEATRE COMPANY,C,2023,0,0,78,0
20220216,PV,CULTURAL INSTITUTIONS,PV MN394,SOUTH STREET SEAPORT MUSEUM,C,2023,0,0,0,"48,000"
20220216,PV,CULTURAL INSTITUTIONS,PV MN409,SYMPHONY SPACE,C,2023,0,225,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV MN831,"GINA GIBNEY DANCE, INC.",C,2023,0,79,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV MN933,BLOOMINGDALE SCHOOL OF MUSIC,C,2023,0,428,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV MN962,"THE TANK, LTD.",C,2023,0,0,"5,006",0
20220216,PV,CULTURAL INSTITUTIONS,PV QN332,POPPENHUSEN INSTITUTE,C,2023,0,0,"1,051",0
20220216,PV,CULTURAL INSTITUTIONS,PV QN413,THEATER ET AL INC. D/B/A THE CHOCOLATE FACTORY,C,2023,0,0,0,396
20220216,PV,CULTURAL INSTITUTIONS,PV Q040,FLUSHING TOWN HALL,C,2023,0,0,0,195
20220216,PV,CULTURAL INSTITUTIONS,PV Q050,"MUSEUM OF THE MOVING IMAGE, THE AMERICAN",C,2023,0,0,841,0
20220216,PV,CULTURAL INSTITUTIONS,PV Q502,"JAMAICA ARTS CENTER, RECONSTRUCTION AND IMPROVEMENTS",C,2023,0,0,600,0
20220216,SE,SEWERS,SE 0200X,"CONSTRUCTION & RECONSTRUCTION OF STORM SEWERS, BRONX",C,2023,0,"7,270,205",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV R302,"STATEN ISLAND INSTITUTE OF ARTS AND SCIENCES, IMPROVEMENTS",C,2023,269,0,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV R490,"SNUG HARBOR, IMPROVEMENTS",C,2023,"225,509","3,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV XN448,BRONXNET,C,2023,0,857,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV XN678,BRONX COUNCIL ON THE ARTS,C,2023,0,999,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV X467,"CONSTRUCTION, IMPROVEMENTS, ACQUISITION, ALL CULTURAL INSTITUTIONS",C,2023,"302,718","60,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N028,ISSUE PROJECT ROOM,C,2023,0,0,0,"228,402"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N031,"ARC ON 4TH STREET, INC. (ARTISTS, RESIDENCE, COMMUNITY)",C,2023,"25,929",0,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N042,BALLET HISPANICO,C,2023,0,"99,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N123,"NEW YORK LIVE ARTS, INC. (FORMERLY DANCE THEATER WORKSHOP)",C,2023,0,0,"673,000",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N143,ELAINE KAUFMAN CULTURAL CENTER,C,2023,"78,350","108,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N144,STREB/RINGSIDE,C,2023,0,0,"229,000",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N176,GUGGENHEIM MUSEUM,C,2023,0,"15,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N180,ART LAB AT THE SNUG HARBOR CULTURAL CENTER,C,2023,0,0,0,"60,000"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N204,JAZZ AT LINCOLN CENTER,C,2023,0,0,0,"4,019,140"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N209,JEWISH CHILDREN'S MUSEUM,C,2023,"375,000","3,675,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N222,JOYCE THEATER,C,2023,0,0,"76,695",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N258,"MARK MORRIS DANCE GROUP (DISCALCED, INC.)",C,2023,0,"32,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N274,"MOVING IMAGE, INC. / FILM FORUM",C,2023,0,0,0,"204,000"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N277,MUSEUM FOR AFRICAN ART,C,2023,0,0,0,"2,027,999"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N279,MUSEUM OF CHINESE IN AMERICA CENTRE STREET LOCATION,C,2023,0,0,"5,275,000",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N288,NATIONAL MUSEUM OF THE AMERICAN INDIAN,C,2023,0,0,0,"82,000"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N333,PREGONES THEATER,C,2023,0,0,"64,029",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N394,SOUTH STREET SEAPORT MUSEUM,C,2023,0,0,"79,486",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N423,THE JEWISH MUSEUM,C,2023,"14,000",0,0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N645,BROOKLYN YOUTH CHORUS,C,2023,0,0,"24,954",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N655,"COLONIAL FARMHOUSE RESTORATION SOCIETY OF BELLEROSE, INC.",C,2023,0,0,0,"4,400,000"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N814,"DIA CENTER FOR THE ARTS, INC.",C,2023,0,0,"1,750,000",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N829,"AARON DAVIS HALL, INC.",C,2023,0,0,0,"412,000"
20220216,PV,CULTURAL INSTITUTIONS,PV 0N860,JACQUES MARCHAIS MUSEUM OF TIBETAN ART,C,2023,0,0,"68,000",0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N949,ARS NOVA THEATER,C,2023,0,"126,955",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N954,NOBLE MARITIME COLLECTION,C,2023,0,"308,000",0,0
20220216,PV,CULTURAL INSTITUTIONS,PV 0N987,NEW STAGE THEATRE COMPANY,C,2023,0,0,0,"2,000"
20220216,PV,CULTURAL INSTITUTIONS,PV 0001,LOUIS ARMSTRONG HOUSE,C,2023,0,"240,000",0,0
